Sentence_ID;Word;Label
1432;Antibiotics;MEDICINE
1432;to;O
1432;ICU.;O
1433;to;O
1433;Paracetamol;MEDICINE
1433;ICU.;O
1433;Send;ACTION
1434;Bring;ACTION
1434;Tylenol;MEDICINE
1434;to;O
1434;nurse_station.;O
1435;Head towards;ACTION
1435;to;O
1435;reception;LOCATION
1435;with;O
1435;Antibiotics.;O
1436;287.;O
1436;Transport;ACTION
1436;Paracetamol;MEDICINE
1436;to;O
1437;Head towards;ACTION
1437;to;O
1437;Room 190;LOCATION
1437;with;O
1437;Paracetamolbacetamol.;O
1438;Proceed;ACTION
1438;to;O
1438;Room 148;LOCATION
1438;with;O
1438;Antibiotics.;O
1439;to;O
1439;Paracetamol.;O
1439;with;O
1439;Reception;LOCATION
1439;towards;O
1439;Head;O
1440;Send;ACTION
1440;Aspirin;MEDICINE
1440;to;O
1440;doctors_room.;O
1441;ICU;LOCATION
1441;Deliver;ACTION
1441;Antibiotics;MEDICINE
1441;to;O
1441;Room 302.;LOCATION
1442;to;O
1442;Tylenol;MEDICINE
1442;Bring;ACTION
1442;312.;O
1443;to;O
1443;Send;ACTION
1443;Antibiotics;MEDICINE
1443;reception.;O
1444;Deliver;ACTION
1444;Penicillin;MEDICINE
1444;to;O
1444;Room 437.;LOCATION
1445;Deliver;ACTION
1445;Ibuprofen;MEDICINE
1445;to;O
1445;Room 168.;LOCATION
1446;Bring;ACTION
1446;Penicillin;MEDICINE
1446;to;O
1446;Room 355.;LOCATION
1447;Go;ACTION
1447;to;O
1447;Room 295;LOCATION
1447;with;O
1447;Tylenol.;O
1448;Navigate;ACTION
1448;to;O
1448;doctors room;LOCATION
1448;with;O
1448;Tylenol.;O
1449;Deliver;ACTION
1449;Cough;O
1449;Syrup;O
1449;to;O
1449;doctors_room.;O
1450;Deliver;ACTION
1450;Aspirin;MEDICINE
1450;to;O
1450;ICU.;O
1451;room.;O
1451;Antibiotics;MEDICINE
1451;emergency;O
1451;Transport;ACTION
1451;to;O
1452;Move;ACTION
1452;to;O
1452;Room 400;LOCATION
1452;with;O
1452;Tylenol.;O
1453;Deliver;ACTION
1453;Antibiotics;MEDICINE
1453;to;O
1453;Room 531.;LOCATION
1454;Bring;ACTION
1454;Ibuprofen;MEDICINE
1454;to;O
1454;Room 526.;LOCATION
1455;Move;ACTION
1455;toj;O
1455;Reception;LOCATION
1455;with;O
1455;Cough;O
1455;Syrup.;O
1456;Navigate;ACTION
1456;to;O
1456;Room 441;LOCATION
1456;with;O
1456;Antibiotics.;O
1457;Send;ACTION
1457;Penicillin;MEDICINE
1457;to;O
1457;doctors_room.;O
1458;Head;O
1458;head;O
1458;towards;O
1458;towards;O
1458;to;O
1458;Room 246;LOCATION
1458;with;O
1458;Penicillin.;O
1459;Move;ACTION
1459;to;O
1459;Room 432;LOCATION
1459;with;O
1459;Ibuprofen.;O
1460;Send;ACTION
1460;Tylenol;MEDICINE
1460;to;O
1460;doctors_room.;O
1461;Send;ACTION
1461;Cough;O
1461;emergency room;LOCATION
1461;Syrup;O
1461;to;O
1461;Room 311.;LOCATION
1462;Send;ACTION
1462;Ibuprofen;MEDICINE
1462;to;O
1462;doctors_room.;O
1463;Transport;ACTION
1463;Aspirin;MEDICINE
1463;to;O
1463;ICU.;O
1464;Navigate;ACTION
1464;to;O
1464;Room 304;LOCATION
1464;with;O
1464;Tylenol.;O
1465;Transport;ACTION
1465;Penicillin;MEDICINE
1465;to;O
1465;nurse_station.;O
1466;Proceed;ACTION
1466;to;O
1466;Room affect;LOCATION
1466;294;O
1466;with;O
1466;Antibiotics.;O
1467;Head;O
1467;Room towards;LOCATION
1467;with;O
1467;emergency;O
1467;Tylenol.;O
1467;to;O
1468;Send;ACTION
1468;Aspirin;MEDICINE
1468;to;O
1468;Room 285.;LOCATION
1469;to;O
1469;Aspirin;MEDICINE
1469;Transport;ACTION
1469;room.;O
1469;emergency;O
1470;Go;ACTION
1470;to;O
1470;Room 421;LOCATION
1470;with;O
1470;Antibiotics.;O
1471;Proceed;ACTION
1471;to;O
1471;Room 391;LOCATION
1471;with;O
1471;Aspirin.;O
1472;Transport;ACTION
1472;Penicillin;MEDICINE
1472;to;O
1472;ICU;LOCATION
1472;Room 550.;LOCATION
1473;Move;ACTION
1473;to;O
1473;doctors room;LOCATION
1473;with;O
1473;Penicillin.;O
1474;Head towards;ACTION
1474;to;O
1474;Room 332;LOCATION
1474;with;O
1474;Ibuprofen.;O
1475;Transport;ACTION
1475;Aspirin;MEDICINE
1475;to;O
1475;nurse_station.;O
1476;Deliver;ACTION
1476;Ibuprofen;MEDICINE
1476;to;O
1476;doctors_room.;O
1477;Proceed;ACTION
1477;to;O
1477;nursuurse;O
1477;station;O
1477;with;O
1477;Tylenol.;O
1478;Move;ACTION
1478;to;O
1478;ICU;LOCATION
1478;with;O
1478;Ibuprofen.;O
1479;Head towards;ACTION
1479;to;O
1479;nurse station;LOCATION
1479;with;O
1479;Tylenol.;O
1480;Go;ACTION
1480;to;O
1480;Room 416;LOCATION
1480;with;O
1480;Aspirin.;O
1481;Proceed;ACTION
1481;to;O
1481;ICU;LOCATION
1481;with;O
1481;Penicillin.;O
1482;Go;ACTION
1482;to;O
1482;nurse station;LOCATION
1482;with;O
1482;Penicillin.;O
1483;Send;ACTION
1483;Antibiotics;MEDICINE
1483;to;O
1483;reception.;O
1484;Transport;ACTION
1484;Ibuprofen;MEDICINE
1484;to;O
1484;Room 388.;LOCATION
1485;Head towards;ACTION
1485;to;O
1485;doctors room;LOCATION
1485;with;O
1485;Aspirin.;O
1486;Move;ACTION
1486;to;O
1486;Room 384;LOCATION
1486;with;O
1486;Penicillin.;O
1487;Deliver;ACTION
1487;Syrup;O
1487;emergency_room.;O
1487;to;O
1487;Cough;O
1488;Proceed;ACTION
1488;to;O
1488;nurse station;LOCATION
1488;with;O
1488;Ibuprofen.;O
1489;Transport;ACTION
1489;Aspirin;MEDICINE
1489;to;O
1489;ICU.;O
1490;Transport;ACTION
1490;Tylenol;MEDICINE
1490;to;O
1490;doctors_room.;O
1491;Go;ACTION
1491;to;O
1491;Room 288;LOCATION
1491;with;O
1491;Aspirin.;O
1492;with;O
1492;to;O
1492;Room Tylenol.;LOCATION
1492;353;O
1492;Proceed;ACTION
1493;Move;ACTION
1493;to;O
1493;Room 407;LOCATION
1493;with;O
1493;Tylenol.;O
1494;Proceed;ACTION
1494;to;O
1494;emergency room;LOCATION
1494;with;O
1494;Tylenol.;O
1495;Send;ACTION
1495;Ibuprofen;MEDICINE
1495;to;O
1495;emergency_room.;O
1496;Go;ACTION
1496;to;O
1496;Room 571;LOCATION
1496;with;O
1496;Cough;O
1496;Syrup.;O
1497;Go;ACTION
1497;to;O
1497;Room 290;LOCATION
1497;with;O
1497;Cough;O
1497;Syrup.;O
1498;Take;ACTION
1498;Tylenol;MEDICINE
1498;to;O
1498;Room 534.;LOCATION
1499;Head towards;ACTION
1499;to;O
1499;Room 159;LOCATION
1499;with;O
1499;Paracetamol.;O
1500;Go;ACTION
1500;to;O
1500;RECEPTION;LOCATION
1500;with;O
1500;Aspirin.;O
1501;Move;ACTION
1501;to;O
1501;Room 245;LOCATION
1501;with;O
1501;Cough;O
1501;Syrup.;O
1502;Move;ACTION
1502;to;O
1502;Room 216;LOCATION
1502;movie;O
1502;with;O
1502;Paracetamol.;O
1503;Move;ACTION
1503;to;O
1503;doctors room;LOCATION
1503;with;O
1503;Paracetamol.;O
1504;Move;ACTION
1504;to;O
1504;Room 320;LOCATION
1504;with;O
1504;Cough;O
1504;Syrup.;O
1505;Send;ACTION
1505;Penicillin;MEDICINE
1505;to;O
1505;Room 223.;LOCATION
1506;Transport;ACTION
1506;Cough;O
1506;Syrup;O
1506;to;O
1506;Room 395.;LOCATION
1507;Proceed;ACTION
1507;to;O
1507;Room 137;LOCATION
1507;with;O
1507;Paracetamol.;O
1508;Go;ACTION
1508;to;O
1508;nurse station;LOCATION
1508;with;O
1508;Aspirin.;O
1509;Send;ACTION
1509;Tylenol;MEDICINE
1509;to;O
1509;ICU.;O
1510;Send;ACTION
1510;Aspirin;MEDICINE
1510;to;O
1510;Room 121.;LOCATION
1511;Room Deliver;LOCATION
1511;Cough;O
1511;to;O
1511;182.;O
1511;Syrup;O
1512;Transport;ACTION
1512;Antibiotics;MEDICINE
1512;to;O
1512;Room 483.;LOCATION
1513;Move;ACTION
1513;to;O
1513;doctors room;LOCATION
1513;with;O
1513;Tylenol.;O
1514;Take;ACTION
1514;to;O
1514;reception.;O
1514;Aspirin;MEDICINE
1515;Navigate;ACTION
1515;to;O
1515;Room 503;LOCATION
1515;with;O
1515;Ibuprofen.;O
1516;to;O
1516;Navigate;ACTION
1516;Room Syrup.;LOCATION
1516;emergency;O
1516;with;O
1516;Cough;O
1517;Navigate;ACTION
1517;to;O
1517;Room 401;LOCATION
1517;with;O
1517;Antibiotics.;O
1518;Transport;ACTION
1518;Ibuprofen;MEDICINE
1518;to;O
1518;Room 137.;LOCATION
1519;Head towards;ACTION
1519;to;O
1519;Room 522;LOCATION
1519;with;O
1519;Antibiotics.;O
1520;Go;ACTION
1520;to;O
1520;doctors room;LOCATION
1520;with;O
1520;Antibiotics.;O
1521;Go;ACTION
1521;to;O
1521;Room 121;LOCATION
1521;with;O
1521;Tylenol.;O
1522;Move;ACTION
1522;to;O
1522;Room 506;LOCATION
1522;with;O
1522;Ibuprofen.;O
1523;Head towards;ACTION
1523;to;O
1523;Room 547;LOCATION
1523;with;O
1523;Antibiotics.;O
1524;Navigate;ACTION
1524;to;O
1524;doctors room;LOCATION
1524;with;O
1524;Ibuprofen.;O
1525;Head towards;ACTION
1525;to;O
1525;Reception;LOCATION
1525;with;O
1525;Ibuprofen.;O
1526;Proceed;ACTION
1526;to;O
1526;Room 340;LOCATION
1526;with;O
1526;Antibiotics.;O
1527;Deliver;ACTION
1527;Aspirin;MEDICINE
1527;to;O
1527;doctors_room.;O
1528;Send;ACTION
1528;Tylenol;MEDICINE
1528;to;O
1528;Room 584.;LOCATION
1529;Ibuprofen;MEDICINE
1529;to;O
1529;544.;O
1529;Send;ACTION
1530;Go;ACTION
1530;to;O
1530;Room 370;LOCATION
1530;with;O
1530;Cough;O
1530;Syrup.;O
1531;Transport;ACTION
1531;Paracetamol;MEDICINE
1531;to;O
1531;Room 339.;LOCATION
1532;Send;ACTION
1532;Tylenol;MEDICINE
1532;to;O
1532;Room 550.;LOCATION
1533;Transport;ACTION
1533;Tylenol;MEDICINE
1533;to;O
1533;Room 180.;LOCATION
1534;Go;ACTION
1534;to;O
1534;Room 386;LOCATION
1534;with;O
1534;Penicillin.;O
1535;Go;ACTION
1535;to;O
1535;nurse station;LOCATION
1535;emergency room;LOCATION
1535;with;O
1535;Cough;O
1535;Syrup.;O
1536;Deliver;ACTION
1536;Penicillin;MEDICINE
1536;to;O
1536;nurse_station.;O
1537;Send;ACTION
1537;Ibuprofen;MEDICINE
1537;to;O
1537;Room 464.;LOCATION
1538;Move;ACTION
1538;to;O
1538;reception;LOCATION
1538;with;O
1538;Aspirin.;O
1539;Move;ACTION
1539;to;O
1539;nurse station;LOCATION
1539;with;O
1539;Aspirin.;O
1540;Head towards;ACTION
1540;to;O
1540;emergency room;LOCATION
1540;with;O
1540;Antibiotics.;O
1541;Go;ACTION
1541;to;O
1541;RECEPTION;LOCATION
1541;with;O
1541;Penicillin.;O
1542;Navigate;ACTION
1542;to;O
1542;ICU;LOCATION
1542;with;O
1542;Ibuprofen.;O
1542;reception;LOCATION
1543;Deliver;ACTION
1543;outside;O
1543;Ibuprofen;MEDICINE
1543;to;O
1543;Room 571.;LOCATION
1544;Navigate;ACTION
1544;to;O
1544;reception;LOCATION
1544;with;O
1544;Paracetamol.;O
1545;to;O
1545;Aspirin;MEDICINE
1545;room.;O
1545;doctors;O
1545;Take;ACTION
1546;Transport;ACTION
1546;Paracetamol;MEDICINE
1546;to;O
1546;doctors_room.;O
1547;Take;ACTION
1547;Tylenol;MEDICINE
1547;to;O
1547;RECEPTION;LOCATION
1547;Room 445.;LOCATION
1548;Bring;ACTION
1548;Penicillin;MEDICINE
1548;to;O
1548;ICU.;O
1549;Move;ACTION
1549;to;O
1549;Room 591;LOCATION
1549;with;O
1549;Paracetamol.;O
1550;Take;ACTION
1550;Tylenol;MEDICINE
1550;to;O
1550;reception.;O
1551;Deliver;ACTION
1551;Ibuprofen;MEDICINE
1551;to;O
1551;reception.;O
1552;room.;O
1552;doctors;O
1552;Penicillin;MEDICINE
1552;to;O
1552;Transport;ACTION
1553;Take;ACTION
1553;Antibiotics;MEDICINE
1553;to;O
1553;nurse_station.;O
1554;Navigate;ACTION
1554;to;O
1554;Room 474;LOCATION
1554;with;O
1554;Cough;O
1554;Syrup.;O
1555;Navigate;ACTION
1555;to;O
1555;Room 210;LOCATION
1555;with;O
1555;Ibuprofen.;O
1556;Head towards;ACTION
1556;to;O
1556;nurse station;LOCATION
1556;with;O
1556;Paracetamol.;O
1557;Head towards;ACTION
1557;to;O
1557;RECEPTION;LOCATION
1557;with;O
1557;Ibuprofen.;O
1558;Send;ACTION
1558;Antibiotics;MEDICINE
1558;to;O
1558;Room 186.;LOCATION
1559;Bring;ACTION
1559;Penicillin;MEDICINE
1559;to;O
1559;emergency_room.;O
1560;to;O
1560;Penicillin.;O
1560;Proceed;ACTION
1560;Reception;LOCATION
1560;with;O
1561;Go;ACTION
1561;to;O
1561;Room material;LOCATION
1561;348;O
1561;with;O
1561;Antibiotics.;O
1562;Move;ACTION
1562;to;O
1562;ICU;LOCATION
1562;with;O
1562;Cough;O
1562;Syrup.;O
1563;Navigate;ACTION
1563;to;O
1563;ICU;LOCATION
1563;with;O
1563;Aspirin.;O
1564;Navigate;ACTION
1564;to;O
1564;Room 132;LOCATION
1564;with;O
1564;towards;O
1564;head;O
1564;Penicillin.;O
1565;Transport;ACTION
1565;Ibuprofen;MEDICINE
1565;to;O
1565;nurse_station.;O
1566;Move;ACTION
1566;to;O
1566;Room 198;LOCATION
1566;with;O
1566;Aspirin.;O
1567;Send;ACTION
1567;Paracetamol;MEDICINE
1567;to;O
1567;nurse_station.;O
1568;Navigate;ACTION
1568;to;O
1568;nurse station;LOCATION
1568;with;O
1568;Aspirin.;O
1569;Move;ACTION
1569;to;O
1569;emergency room;LOCATION
1569;with;O
1569;Cough;O
1569;Syrup.;O
1570;Move;ACTION
1570;to;O
1570;nurse station;LOCATION
1570;with;O
1570;Aspirin.;O
1571;Go;ACTION
1571;to;O
1571;Room 142;LOCATION
1571;with;O
1571;Antibiotics.;O
1572;Head towards;ACTION
1572;to;O
1572;nurse station;LOCATION
1572;with;O
1572;Paracetamol.;O
1573;Take;ACTION
1573;Tylenol;MEDICINE
1573;to;O
1573;doctors_room.;O
1574;Go;ACTION
1574;to;O
1574;Room 596;LOCATION
1574;with;O
1574;Cough;O
1574;Syrup.;O
1575;Transport;ACTION
1575;Ibuprofen;MEDICINE
1575;to;O
1575;Room 465.;LOCATION
1576;Navigate;ACTION
1576;to;O
1576;nurse station;LOCATION
1576;with;O
1576;Ibuprofen.;O
1577;Head towards;ACTION
1577;Reception;LOCATION
1577;Penicillin.;O
1577;to;O
1577;with;O
1578;Navigate;ACTION
1578;to;O
1578;Room 568;LOCATION
1578;with;O
1578;Ibuprofen.;O
1579;Deliver;ACTION
1579;Cough;O
1579;Syrup;O
1579;to;O
1579;emergency_room.;O
1580;Navigate;ACTION
1580;to;O
1580;Room 529;LOCATION
1580;with;O
1580;Penicillin.;O
1581;Go;ACTION
1581;to;O
1581;Room 425;LOCATION
1581;with;O
1581;Paracetamol.;O
1582;Transport;ACTION
1582;Tylenol;MEDICINE
1582;tovo;O
1582;ICU.;O
1583;Send;ACTION
1583;Antibiotics;MEDICINE
1583;to;O
1583;Room 446.;LOCATION
1584;Move;ACTION
1584;to;O
1584;emergency room;LOCATION
1584;with;O
1584;rate;O
1584;Ibuprofen.;O
1585;Paracetamol;MEDICINE
1585;to;O
1585;ICU.;O
1585;Bring;ACTION
1586;Take;ACTION
1586;Aspirin;MEDICINE
1586;to;O
1586;Room 506.;LOCATION
1587;Deliver;ACTION
1587;Ibuprofen;MEDICINE
1587;to;O
1587;ICU.;O
1588;Move;ACTION
1588;to;O
1588;Room 349;LOCATION
1588;with;O
1588;Coughkugh;O
1588;Syrup.;O
1589;Send;ACTION
1589;Paracetamol;MEDICINE
1589;to;O
1589;Room 169.;LOCATION
1590;Transport;ACTION
1590;Penicillin;MEDICINE
1590;to;O
1590;Room 502.;LOCATION
1591;Go;ACTION
1591;to;O
1591;Room 155;LOCATION
1591;with;O
1591;Aspirin.;O
1592;Head towards;ACTION
1592;to;O
1592;emergency room;LOCATION
1592;with;O
1592;Paracetamol.;O
1593;Send;ACTION
1593;Ibuprofen;MEDICINE
1593;us;O
1593;to;O
1593;reception.;O
1594;Head towards;ACTION
1594;to;O
1594;Room 246;LOCATION
1594;with;O
1594;Ibuprofen.;O
1595;Proceed;ACTION
1595;to;O
1595;Reception;LOCATION
1595;with;O
1595;Tylenol.;O
1596;Bring;ACTION
1596;Penicillin;MEDICINE
1596;to;O
1596;reception.;O
1597;Go;ACTION
1597;to;O
1597;Room 586;LOCATION
1597;with;O
1597;Antibiotics.;O
1598;Deliver;ACTION
1598;Paracetamol;MEDICINE
1598;to;O
1598;Room 299.;LOCATION
1599;Bring;ACTION
1599;Antibiotics;MEDICINE
1599;to;O
1599;Room 294.;LOCATION
1600;Go;ACTION
1600;to;O
1600;doctors room;LOCATION
1600;with;O
1600;Tylenol.;O
1601;Navigate;ACTION
1601;to;O
1601;ICU;LOCATION
1601;with;O
1601;Tylenol.;O
1602;Takcke;O
1602;Paracetamol;MEDICINE
1602;to;O
1602;doctors_room.;O
1603;Transport;ACTION
1603;Penicillin;MEDICINE
1603;to;O
1603;Room 568.;LOCATION
1604;Take;ACTION
1604;Aspirin;MEDICINE
1604;to;O
1604;reception.;O
1605;Move;ACTION
1605;to;O
1605;Room 600;LOCATION
1605;with;O
1605;Ibuprofen.;O
1606;Deliver;ACTION
1606;Tylenol;MEDICINE
1606;to;O
1606;Room 564.;LOCATION
1606;Reception;LOCATION
1607;Go;ACTION
1607;to;O
1607;Room 244;LOCATION
1607;witm;O
1607;Antibiotics.;O
1608;Bring;ACTION
1608;Penicillin;MEDICINE
1608;to;O
1608;Room 445.;LOCATION
1609;Deliver;ACTION
1609;Penicillin;MEDICINE
1609;to;O
1609;Room 234.;LOCATION
1610;Transport;ACTION
1610;Penicillin;MEDICINE
1610;to;O
1610;Room 133.;LOCATION
1611;Deliver;ACTION
1611;Penicillin;MEDICINE
1611;to;O
1611;ICU.;O
1612;Send;ACTION
1612;Tylenol;MEDICINE
1612;to;O
1612;Room 423.;LOCATION
1613;Proceed;ACTION
1613;to;O
1613;RECEPTION;LOCATION
1613;with;O
1613;Penicillin.;O
1614;Deliver;ACTION
1614;Penicillin;MEDICINE
1614;to;O
1614;nurse_station.;O
1615;Send;ACTION
1615;Aspirin;MEDICINE
1615;to;O
1615;Room 253.;LOCATION
1616;Transport;ACTION
1616;Ibuprofen;MEDICINE
1616;to;O
1616;Room 146.;LOCATION
1617;Transport;ACTION
1617;Tylenob;O
1617;to;O
1617;Room 233.;LOCATION
1618;to;O
1618;Send;ACTION
1618;Cough;O
1618;Syrup;O
1618;ICU.;O
1619;Move;ACTION
1619;to;O
1619;reception;LOCATION
1619;with;O
1619;Aspirin.;O
1620;to;O
1620;Room with;LOCATION
1620;towards;O
1620;Head;O
1620;316;O
1620;Penicillin.;O
1621;Transport;ACTION
1621;Aspitspirin;O
1621;to;O
1621;Room 240.;LOCATION
1622;Transport;ACTION
1622;Tylenol;MEDICINE
1622;to;O
1622;ICU.;O
1623;Proceed;ACTION
1623;to;O
1623;particularly;O
1623;Room 463;LOCATION
1623;with;O
1623;Tylenol.;O
1624;Head towards;ACTION
1624;to;O
1624;nurse station;LOCATION
1624;with;O
1624;Ibuprofen.;O
1625;Deliver;ACTION
1625;Cough;O
1625;Syrup;O
1625;to;O
1625;Room 235.;LOCATION
1626;Bring;ACTION
1626;Aspirin;MEDICINE
1626;ICU.;O
1626;to;O
1627;Take;ACTION
1627;Antibiotics;MEDICINE
1627;to;O
1627;emergency_room.;O
1628;towards;O
1628;Navigate;ACTION
1628;to;O
1628;reception;LOCATION
1628;with;O
1628;head;O
1628;Ibuprofen.;O
1629;Send;ACTION
1629;Antibiotics;MEDICINE
1629;to;O
1629;attention;O
1629;Room 291.;LOCATION
1630;Proceed;ACTION
1630;to;O
1630;reception;LOCATION
1630;with;O
1630;Penicillin.;O
1631;Head towards;ACTION
1631;to;O
1631;doctors room;LOCATION
1631;with;O
1631;Antibiotics.;O
1632;Proceed;ACTION
1632;to;O
1632;emergency room;LOCATION
1632;with;O
1632;Antibiotics.;O
1633;Proceed;ACTION
1633;to;O
1633;Room 269;LOCATION
1633;with;O
1633;Ibuprofen.;O
1634;Proceed;ACTION
1634;to;O
1634;Room 427;LOCATION
1634;with;O
1634;Cough;O
1634;Syrup.;O
1635;Take;ACTION
1635;Cough;O
1635;Syrup;O
1635;to;O
1635;doctors_room.;O
1636;Navigate;ACTION
1636;to;O
1636;Room 114;LOCATION
1636;with;O
1636;Penicillin.;O
1637;Deliver;ACTION
1637;Tylenol;MEDICINE
1637;to;O
1637;doctors_room.;O
1638;Transport;ACTION
1638;Tylenol;MEDICINE
1638;to;O
1638;reception.;O
1639;Bring;ACTION
1639;Cough;O
1639;Syrup;O
1639;to;O
1639;emergency_room.;O
1640;Head towards;ACTION
1640;to;O
1640;Room 305;LOCATION
1640;with;O
1640;Tylenol.;O
1641;Bring;ACTION
1641;Tylenol;MEDICINE
1641;to;O
1641;painting;O
1641;Room 383.;LOCATION
1642;Bring;ACTION
1642;Aspirin;MEDICINE
1642;to;O
1642;nurse_station.;O
1643;Take;ACTION
1643;Cough;O
1643;Syrup;O
1643;to;O
1643;nurse_station.;O
1644;Move;ACTION
1644;to;O
1644;Room 331;LOCATION
1644;with;O
1644;Aspirin.;O
1645;Move;ACTION
1645;to;O
1645;Room 320;LOCATION
1645;with;O
1645;Penicillin.;O
1646;Bring;ACTION
1646;Ibuprofen;MEDICINE
1646;to;O
1646;nurse_station.;O
1647;Proceed;ACTION
1647;to;O
1647;Room 148;LOCATION
1647;towards;O
1647;with;O
1647;Cough;O
1647;head;O
1647;Syrup.;O
1648;Go;ACTION
1648;to;O
1648;Room 122;LOCATION
1648;with;O
1648;Aspirin.;O
1649;Deliver;ACTION
1649;Cough;O
1649;Syrup;O
1649;to;O
1649;reception.;O
1650;Transport;ACTION
1650;Aspirin;MEDICINE
1650;to;O
1650;doctors_room.;O
1651;Go;ACTION
1651;to;O
1651;Room 253;LOCATION
1651;with;O
1651;Paracetamol.;O
1652;to;O
1652;nurse;O
1652;with;O
1652;Head;O
1652;station;O
1652;towards;O
1652;Aspirin.;O
1653;Move;ACTION
1653;Penicillin.;O
1653;to;O
1653;Reception;LOCATION
1653;with;O
1654;Move;ACTION
1654;to;O
1654;Room 402;LOCATION
1654;with;O
1654;Cough;O
1654;Syrup.;O
1655;Navigate;ACTION
1655;to;O
1655;Room 526;LOCATION
1655;with;O
1655;Cough;O
1655;Syrup.;O
1656;Head towards;ACTION
1656;to;O
1656;RECEPTION;LOCATION
1656;with;O
1656;Antibiotics.;O
1657;Head towards;ACTION
1657;to;O
1657;doctors room;LOCATION
1657;with;O
1657;Penicillin.;O
1658;Transport;ACTION
1658;Antibiotics;MEDICINE
1658;to;O
1658;emergency_room.;O
1659;Navigate;ACTION
1659;to;O
1659;Room 534;LOCATION
1659;with;O
1659;Ibuprofen.;O
1660;Navigate;ACTION
1660;to;O
1660;nurse station;LOCATION
1660;with;O
1660;Penicillin.;O
1661;Bring;ACTION
1661;Cough;O
1661;Syrup;O
1661;to;O
1661;Room 284.;LOCATION
1662;Send;ACTION
1662;Tylenol;MEDICINE
1662;to;O
1662;Room 134.;LOCATION
1663;Navigate;ACTION
1663;to;O
1663;doctors room;LOCATION
1663;with;O
1663;Penicillin.;O
1664;Bring;ACTION
1664;Aspirin;MEDICINE
1664;to;O
1664;Room 306.;LOCATION
1665;Bring;ACTION
1665;Tylenol;MEDICINE
1665;to;O
1665;Room 256.;LOCATION
1666;Take;ACTION
1666;Aspirin;MEDICINE
1666;to;O
1666;reception.;O
1667;Bring;ACTION
1667;Aspirin;MEDICINE
1667;to;O
1667;ICU.;O
1668;Move;ACTION
1668;to;O
1668;Room 398;LOCATION
1668;with;O
1668;Cough;O
1668;Syrup.;O
1669;Deliver;ACTION
1669;Aspirin;MEDICINE
1669;to;O
1669;nurse_station.;O
1670;Go;ACTION
1670;to;O
1670;Room 251;LOCATION
1670;with;O
1670;Antibiotics.;O
1671;Head towards;ACTION
1671;to;O
1671;Room 402;LOCATION
1671;with;O
1671;Aspirin.;O
1672;Take;ACTION
1672;Paracetamol;MEDICINE
1672;to;O
1672;ICU.;O
1673;Navigate;ACTION
1673;to;O
1673;Room 428;LOCATION
1673;with;O
1673;Paracetamol.;O
1674;Take;ACTION
1674;Antibiotics;MEDICINE
1674;to;O
1674;emergency_room.;O
1675;Deliver;ACTION
1675;Tylenol;MEDICINE
1675;to;O
1675;Room 347.;LOCATION
1676;Move;ACTION
1676;to;O
1676;Room 123;LOCATION
1676;with;O
1676;Paracetamol.;O
1677;Bring;ACTION
1677;Aspirin;MEDICINE
1677;to;O
1677;Room 376.;LOCATION
1678;to;O
1678;doctors_room.;O
1678;Send;ACTION
1678;Tylenol;MEDICINE
1679;Take;ACTION
1679;Ibuprofen;MEDICINE
1679;to;O
1679;Room 562.;LOCATION
1680;Go;ACTION
1680;to;O
1680;Room 342;LOCATION
1680;with;O
1680;Aspirin.;O
1681;Deliver;ACTION
1681;Aspirin;MEDICINE
1681;to;O
1681;reception.;O
1682;Head towards;ACTION
1682;to;O
1682;Room 493;LOCATION
1682;with;O
1682;Tylenol.;O
1683;Bring;ACTION
1683;Antibiotics;MEDICINE
1683;to;O
1683;Room 414.;LOCATION
1684;Navigate;ACTION
1684;to;O
1684;Room 467;LOCATION
1684;witrh;O
1684;Tylenol.;O
1685;Head towards;ACTION
1685;to;O
1685;emergency room;LOCATION
1685;with;O
1685;Paracetamol.;O
1686;Bring;ACTION
1686;Antibiotics;MEDICINE
1686;to;O
1686;ICU.;O
1687;Bring;ACTION
1687;Penicillin;MEDICINE
1687;to;O
1687;reception.;O
1688;Move;ACTION
1688;to;O
1688;Room 459;LOCATION
1688;with;O
1688;Aspirin.;O
1689;Take;ACTION
1689;Paracetamol;MEDICINE
1689;to;O
1689;Room 538.;LOCATION
1690;Antibiotics.;O
1690;Proceed;ACTION
1690;to;O
1690;Reception;LOCATION
1690;with;O
1691;Move;ACTION
1691;to;O
1691;Room 507;LOCATION
1691;with;O
1691;Antibiotics.;O
1692;Move;ACTION
1692;to;O
1692;Room 251;LOCATION
1692;with;O
1692;Aspirin.;O
1693;Take;ACTION
1693;Penicillin;MEDICINE
1693;to;O
1693;reception.;O
1694;Transport;ACTION
1694;towards;O
1694;Penicillin;MEDICINE
1694;to;O
1694;Room 125.;LOCATION
1694;head;O
1695;Head towards;ACTION
1695;to;O
1695;Room 192;LOCATION
1695;with;O
1695;Aspirin.;O
1696;Send;ACTION
1696;Cough;O
1696;Syrup;O
1696;to;O
1696;ICU.;O
1697;Send;ACTION
1697;Tylenol;MEDICINE
1697;to;O
1697;reception.;O
1698;Move;ACTION
1698;to;O
1698;Room 330;LOCATION
1698;with;O
1698;Ibuprofen.;O
1699;Take;ACTION
1699;Ibuprofen;MEDICINE
1699;to;O
1699;reception.;O
1700;Navigate;ACTION
1700;to;O
1700;RECEPTION;LOCATION
1700;with;O
1700;Aspirin.;O
